,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,cummulative_cases,cummulative_deaths,prev_date_cases,prev_date_deaths,new_cases_less_than_prev,new_deaths_less_than_prev,total_cases,total_deaths,times_reduced_last_7_days
9526,10/04/2020,10,4,2020,1,0,Timor_Leste,TL,TLS,1267972,2020-04-10,2,0,0.0,0.0,0,1,2,0,6
9525,11/04/2020,11,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-11,2,0,1.0,0.0,1,1,2,0,6
9524,12/04/2020,12,4,2020,0,0,Timor_Leste,TL,TLS,1267972,2020-04-12,2,0,0.0,0.0,1,1,2,0,6
9575,07/03/2020,7,3,2020,1,0,Togo,TG,TGO,7889094,2020-03-07,1,0,0.0,0.0,0,1,76,3,5
9574,15/03/2020,15,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-15,1,0,1.0,0.0,1,1,76,3,5
9573,16/03/2020,16,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-16,1,0,0.0,0.0,1,1,76,3,5
9572,17/03/2020,17,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-17,1,0,0.0,0.0,1,1,76,3,5
9571,18/03/2020,18,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-18,1,0,0.0,0.0,1,1,76,3,5
9570,19/03/2020,19,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-19,1,0,0.0,0.0,1,1,76,3,5
9569,20/03/2020,20,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-20,1,0,0.0,0.0,1,1,76,3,5
9568,21/03/2020,21,3,2020,8,0,Togo,TG,TGO,7889094,2020-03-21,9,0,0.0,0.0,0,1,76,3,5
9567,22/03/2020,22,3,2020,6,0,Togo,TG,TGO,7889094,2020-03-22,15,0,8.0,0.0,1,1,76,3,5
9566,23/03/2020,23,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-23,15,0,6.0,0.0,1,1,76,3,5
9565,24/03/2020,24,3,2020,3,0,Togo,TG,TGO,7889094,2020-03-24,18,0,0.0,0.0,0,1,76,3,5
9564,25/03/2020,25,3,2020,0,0,Togo,TG,TGO,7889094,2020-03-25,18,0,3.0,0.0,1,1,76,3,5
9563,26/03/2020,26,3,2020,5,0,Togo,TG,TGO,7889094,2020-03-26,23,0,0.0,0.0,0,1,76,3,5
9562,27/03/2020,27,3,2020,1,0,Togo,TG,TGO,7889094,2020-03-27,24,0,5.0,0.0,1,1,76,3,5
9561,28/03/2020,28,3,2020,1,1,Togo,TG,TGO,7889094,2020-03-28,25,1,1.0,0.0,1,0,76,3,5
9560,29/03/2020,29,3,2020,3,0,Togo,TG,TGO,7889094,2020-03-29,28,1,1.0,1.0,0,1,76,3,5
9559,30/03/2020,30,3,2020,2,0,Togo,TG,TGO,7889094,2020-03-30,30,1,3.0,0.0,1,1,76,3,5
9558,31/03/2020,31,3,2020,4,0,Togo,TG,TGO,7889094,2020-03-31,34,1,2.0,0.0,0,1,76,3,5
9557,01/04/2020,1,4,2020,0,0,Togo,TG,TGO,7889094,2020-04-01,34,1,4.0,0.0,1,1,76,3,5
9556,02/04/2020,2,4,2020,2,1,Togo,TG,TGO,7889094,2020-04-02,36,2,0.0,0.0,0,0,76,3,5
9555,03/04/2020,3,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-03,39,2,2.0,1.0,0,1,76,3,5
9554,04/04/2020,4,4,2020,1,1,Togo,TG,TGO,7889094,2020-04-04,40,3,3.0,0.0,1,0,76,3,5
9553,05/04/2020,5,4,2020,1,0,Togo,TG,TGO,7889094,2020-04-05,41,3,1.0,1.0,1,1,76,3,5
9552,06/04/2020,6,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-06,44,3,1.0,0.0,0,1,76,3,5
9551,07/04/2020,7,4,2020,14,0,Togo,TG,TGO,7889094,2020-04-07,58,3,3.0,0.0,0,1,76,3,5
9550,08/04/2020,8,4,2020,7,0,Togo,TG,TGO,7889094,2020-04-08,65,3,14.0,0.0,1,1,76,3,5
9549,09/04/2020,9,4,2020,5,0,Togo,TG,TGO,7889094,2020-04-09,70,3,7.0,0.0,1,1,76,3,5
9548,10/04/2020,10,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-10,73,3,5.0,0.0,1,1,76,3,5
9547,11/04/2020,11,4,2020,3,0,Togo,TG,TGO,7889094,2020-04-11,76,3,3.0,0.0,1,1,76,3,5
9546,12/04/2020,12,4,2020,0,0,Togo,TG,TGO,7889094,2020-04-12,76,3,3.0,0.0,1,1,76,3,5
9606,13/03/2020,13,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-13,1,0,0.0,0.0,0,1,112,8,4
9605,14/03/2020,14,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-14,2,0,1.0,0.0,1,1,112,8,4
9604,15/03/2020,15,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-15,2,0,1.0,0.0,1,1,112,8,4
9603,16/03/2020,16,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-16,4,0,0.0,0.0,0,1,112,8,4
9602,17/03/2020,17,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-17,5,0,2.0,0.0,1,1,112,8,4
9601,18/03/2020,18,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-18,7,0,1.0,0.0,0,1,112,8,4
9600,19/03/2020,19,3,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-19,9,0,2.0,0.0,1,1,112,8,4
9599,20/03/2020,20,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-20,9,0,2.0,0.0,1,1,112,8,4
9598,21/03/2020,21,3,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-21,9,0,0.0,0.0,1,1,112,8,4
9597,22/03/2020,22,3,2020,40,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-22,49,0,0.0,0.0,0,1,112,8,4
9596,23/03/2020,23,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-23,50,0,40.0,0.0,1,1,112,8,4
9595,24/03/2020,24,3,2020,1,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-24,51,0,1.0,0.0,1,1,112,8,4
9594,25/03/2020,25,3,2020,6,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-25,57,0,1.0,0.0,0,1,112,8,4
9593,26/03/2020,26,3,2020,3,1,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-26,60,1,6.0,0.0,1,0,112,8,4
9592,27/03/2020,27,3,2020,5,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-27,65,1,3.0,1.0,0,1,112,8,4
9591,28/03/2020,28,3,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-28,66,2,5.0,0.0,1,0,112,8,4
9590,29/03/2020,29,3,2020,8,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-29,74,2,1.0,1.0,0,1,112,8,4
9589,30/03/2020,30,3,2020,4,1,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-30,78,3,8.0,0.0,1,0,112,8,4
9588,31/03/2020,31,3,2020,7,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-03-31,85,3,4.0,1.0,0,1,112,8,4
9587,01/04/2020,1,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-01,87,3,7.0,0.0,1,1,112,8,4
9586,02/04/2020,2,4,2020,2,2,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-02,89,5,2.0,0.0,1,0,112,8,4
9585,03/04/2020,3,4,2020,8,1,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-03,97,6,2.0,2.0,0,1,112,8,4
9584,04/04/2020,4,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-04,100,6,8.0,1.0,1,1,112,8,4
9583,05/04/2020,5,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-05,103,6,3.0,0.0,1,1,112,8,4
9582,06/04/2020,6,4,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-06,104,7,3.0,0.0,1,0,112,8,4
9581,07/04/2020,7,4,2020,1,1,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-07,105,8,1.0,1.0,1,1,112,8,4
9580,08/04/2020,8,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-08,107,8,1.0,1.0,0,1,112,8,4
9579,09/04/2020,9,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-09,107,8,2.0,0.0,1,1,112,8,4
9578,10/04/2020,10,4,2020,2,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-10,109,8,0.0,0.0,0,1,112,8,4
9577,11/04/2020,11,4,2020,0,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-11,109,8,2.0,0.0,1,1,112,8,4
9576,12/04/2020,12,4,2020,3,0,Trinidad_and_Tobago,TT,TTO,1389858,2020-04-12,112,8,0.0,0.0,0,1,112,8,4
9641,03/03/2020,3,3,2020,1,0,Tunisia,TN,TUN,11565204,2020-03-03,1,0,0.0,0.0,0,1,685,28,3
9640,10/03/2020,10,3,2020,1,0,Tunisia,TN,TUN,11565204,2020-03-10,2,0,1.0,0.0,1,1,685,28,3
9639,11/03/2020,11,3,2020,3,0,Tunisia,TN,TUN,11565204,2020-03-11,5,0,1.0,0.0,0,1,685,28,3
9638,12/03/2020,12,3,2020,2,0,Tunisia,TN,TUN,11565204,2020-03-12,7,0,3.0,0.0,1,1,685,28,3
9637,13/03/2020,13,3,2020,6,0,Tunisia,TN,TUN,11565204,2020-03-13,13,0,2.0,0.0,0,1,685,28,3
9636,14/03/2020,14,3,2020,3,0,Tunisia,TN,TUN,11565204,2020-03-14,16,0,6.0,0.0,1,1,685,28,3
9635,15/03/2020,15,3,2020,0,0,Tunisia,TN,TUN,11565204,2020-03-15,16,0,3.0,0.0,1,1,685,28,3
9634,16/03/2020,16,3,2020,2,0,Tunisia,TN,TUN,11565204,2020-03-16,18,0,0.0,0.0,0,1,685,28,3
9633,17/03/2020,17,3,2020,2,0,Tunisia,TN,TUN,11565204,2020-03-17,20,0,2.0,0.0,1,1,685,28,3
9632,18/03/2020,18,3,2020,4,0,Tunisia,TN,TUN,11565204,2020-03-18,24,0,2.0,0.0,0,1,685,28,3
9631,19/03/2020,19,3,2020,5,0,Tunisia,TN,TUN,11565204,2020-03-19,29,0,4.0,0.0,0,1,685,28,3
9630,20/03/2020,20,3,2020,10,0,Tunisia,TN,TUN,11565204,2020-03-20,39,0,5.0,0.0,0,1,685,28,3
9629,21/03/2020,21,3,2020,15,1,Tunisia,TN,TUN,11565204,2020-03-21,54,1,10.0,0.0,0,0,685,28,3
9628,22/03/2020,22,3,2020,6,0,Tunisia,TN,TUN,11565204,2020-03-22,60,1,15.0,1.0,1,1,685,28,3
9627,23/03/2020,23,3,2020,15,2,Tunisia,TN,TUN,11565204,2020-03-23,75,3,6.0,0.0,0,0,685,28,3
9626,24/03/2020,24,3,2020,14,0,Tunisia,TN,TUN,11565204,2020-03-24,89,3,15.0,2.0,1,1,685,28,3
9625,25/03/2020,25,3,2020,25,0,Tunisia,TN,TUN,11565204,2020-03-25,114,3,14.0,0.0,0,1,685,28,3
9624,26/03/2020,26,3,2020,59,2,Tunisia,TN,TUN,11565204,2020-03-26,173,5,25.0,0.0,0,0,685,28,3
9623,27/03/2020,27,3,2020,0,0,Tunisia,TN,TUN,11565204,2020-03-27,173,5,59.0,2.0,1,1,685,28,3
9622,28/03/2020,28,3,2020,54,1,Tunisia,TN,TUN,11565204,2020-03-28,227,6,0.0,0.0,0,0,685,28,3
9621,29/03/2020,29,3,2020,0,0,Tunisia,TN,TUN,11565204,2020-03-29,227,6,54.0,1.0,1,1,685,28,3
9620,30/03/2020,30,3,2020,51,2,Tunisia,TN,TUN,11565204,2020-03-30,278,8,0.0,0.0,0,0,685,28,3
9619,31/03/2020,31,3,2020,34,0,Tunisia,TN,TUN,11565204,2020-03-31,312,8,51.0,2.0,1,1,685,28,3
9618,01/04/2020,1,4,2020,50,1,Tunisia,TN,TUN,11565204,2020-04-01,362,9,34.0,0.0,0,0,685,28,3
9617,02/04/2020,2,4,2020,32,1,Tunisia,TN,TUN,11565204,2020-04-02,394,10,50.0,1.0,1,1,685,28,3
9616,03/04/2020,3,4,2020,61,3,Tunisia,TN,TUN,11565204,2020-04-03,455,13,32.0,1.0,0,0,685,28,3
9615,04/04/2020,4,4,2020,0,0,Tunisia,TN,TUN,11565204,2020-04-04,455,13,61.0,3.0,1,1,685,28,3
9614,05/04/2020,5,4,2020,40,5,Tunisia,TN,TUN,11565204,2020-04-05,495,18,0.0,0.0,0,0,685,28,3
9613,06/04/2020,6,4,2020,58,1,Tunisia,TN,TUN,11565204,2020-04-06,553,19,40.0,5.0,0,1,685,28,3
9612,07/04/2020,7,4,2020,21,3,Tunisia,TN,TUN,11565204,2020-04-07,574,22,58.0,1.0,1,0,685,28,3
9611,08/04/2020,8,4,2020,22,0,Tunisia,TN,TUN,11565204,2020-04-08,596,22,21.0,3.0,0,1,685,28,3
9610,09/04/2020,9,4,2020,27,1,Tunisia,TN,TUN,11565204,2020-04-09,623,23,22.0,0.0,0,0,685,28,3
9609,10/04/2020,10,4,2020,20,2,Tunisia,TN,TUN,11565204,2020-04-10,643,25,27.0,1.0,1,0,685,28,3
9608,11/04/2020,11,4,2020,28,0,Tunisia,TN,TUN,11565204,2020-04-11,671,25,20.0,2.0,0,1,685,28,3
9607,12/04/2020,12,4,2020,14,3,Tunisia,TN,TUN,11565204,2020-04-12,685,28,28.0,0.0,1,0,685,28,3
9671,12/03/2020,12,3,2020,1,0,Turkey,TR,TUR,82319724,2020-03-12,1,0,0.0,0.0,0,1,52167,1101,1
9670,13/03/2020,13,3,2020,1,0,Turkey,TR,TUR,82319724,2020-03-13,2,0,1.0,0.0,1,1,52167,1101,1
9669,16/03/2020,16,3,2020,16,0,Turkey,TR,TUR,82319724,2020-03-16,18,0,1.0,0.0,0,1,52167,1101,1
9668,17/03/2020,17,3,2020,29,0,Turkey,TR,TUR,82319724,2020-03-17,47,0,16.0,0.0,0,1,52167,1101,1
9667,18/03/2020,18,3,2020,51,0,Turkey,TR,TUR,82319724,2020-03-18,98,0,29.0,0.0,0,1,52167,1101,1
9666,19/03/2020,19,3,2020,93,1,Turkey,TR,TUR,82319724,2020-03-19,191,1,51.0,0.0,0,0,52167,1101,1
9665,20/03/2020,20,3,2020,168,3,Turkey,TR,TUR,82319724,2020-03-20,359,4,93.0,1.0,0,0,52167,1101,1
9664,21/03/2020,21,3,2020,311,5,Turkey,TR,TUR,82319724,2020-03-21,670,9,168.0,3.0,0,0,52167,1101,1
9663,22/03/2020,22,3,2020,277,12,Turkey,TR,TUR,82319724,2020-03-22,947,21,311.0,5.0,1,0,52167,1101,1
9662,23/03/2020,23,3,2020,289,9,Turkey,TR,TUR,82319724,2020-03-23,1236,30,277.0,12.0,0,1,52167,1101,1
9661,24/03/2020,24,3,2020,293,7,Turkey,TR,TUR,82319724,2020-03-24,1529,37,289.0,9.0,0,1,52167,1101,1
9660,25/03/2020,25,3,2020,343,7,Turkey,TR,TUR,82319724,2020-03-25,1872,44,293.0,7.0,0,1,52167,1101,1
9659,26/03/2020,26,3,2020,561,15,Turkey,TR,TUR,82319724,2020-03-26,2433,59,343.0,7.0,0,0,52167,1101,1
9658,27/03/2020,27,3,2020,1196,16,Turkey,TR,TUR,82319724,2020-03-27,3629,75,561.0,15.0,0,0,52167,1101,1
9657,28/03/2020,28,3,2020,2069,17,Turkey,TR,TUR,82319724,2020-03-28,5698,92,1196.0,16.0,0,0,52167,1101,1
9656,29/03/2020,29,3,2020,1704,16,Turkey,TR,TUR,82319724,2020-03-29,7402,108,2069.0,17.0,1,1,52167,1101,1
9655,30/03/2020,30,3,2020,1815,23,Turkey,TR,TUR,82319724,2020-03-30,9217,131,1704.0,16.0,0,0,52167,1101,1
9654,31/03/2020,31,3,2020,1610,37,Turkey,TR,TUR,82319724,2020-03-31,10827,168,1815.0,23.0,1,0,52167,1101,1
9653,01/04/2020,1,4,2020,2704,46,Turkey,TR,TUR,82319724,2020-04-01,13531,214,1610.0,37.0,0,0,52167,1101,1
9652,02/04/2020,2,4,2020,2148,63,Turkey,TR,TUR,82319724,2020-04-02,15679,277,2704.0,46.0,1,0,52167,1101,1
9651,03/04/2020,3,4,2020,2456,79,Turkey,TR,TUR,82319724,2020-04-03,18135,356,2148.0,63.0,0,0,52167,1101,1
9650,04/04/2020,4,4,2020,2786,69,Turkey,TR,TUR,82319724,2020-04-04,20921,425,2456.0,79.0,0,1,52167,1101,1
9649,05/04/2020,5,4,2020,3013,76,Turkey,TR,TUR,82319724,2020-04-05,23934,501,2786.0,69.0,0,0,52167,1101,1
9648,06/04/2020,6,4,2020,3135,73,Turkey,TR,TUR,82319724,2020-04-06,27069,574,3013.0,76.0,0,1,52167,1101,1
9647,07/04/2020,7,4,2020,3148,75,Turkey,TR,TUR,82319724,2020-04-07,30217,649,3135.0,73.0,0,0,52167,1101,1
9646,08/04/2020,8,4,2020,3892,76,Turkey,TR,TUR,82319724,2020-04-08,34109,725,3148.0,75.0,0,0,52167,1101,1
9645,09/04/2020,9,4,2020,4117,87,Turkey,TR,TUR,82319724,2020-04-09,38226,812,3892.0,76.0,0,0,52167,1101,1
9644,10/04/2020,10,4,2020,4056,96,Turkey,TR,TUR,82319724,2020-04-10,42282,908,4117.0,87.0,1,0,52167,1101,1
9643,11/04/2020,11,4,2020,4747,98,Turkey,TR,TUR,82319724,2020-04-11,47029,1006,4056.0,96.0,0,0,52167,1101,1
9642,12/04/2020,12,4,2020,5138,95,Turkey,TR,TUR,82319724,2020-04-12,52167,1101,4747.0,98.0,0,1,52167,1101,1
9690,25/03/2020,25,3,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-03-25,1,0,0.0,0.0,0,1,9,1,5
9689,26/03/2020,26,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-03-26,1,0,1.0,0.0,1,1,9,1,5
9688,27/03/2020,27,3,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-03-27,2,0,0.0,0.0,0,1,9,1,5
9687,28/03/2020,28,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-03-28,2,0,1.0,0.0,1,1,9,1,5
9686,29/03/2020,29,3,2020,3,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-03-29,5,0,0.0,0.0,0,1,9,1,5
9685,30/03/2020,30,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-03-30,5,0,3.0,0.0,1,1,9,1,5
9684,31/03/2020,31,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-03-31,5,0,0.0,0.0,1,1,9,1,5
9683,01/04/2020,1,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-01,5,0,0.0,0.0,1,1,9,1,5
9682,02/04/2020,2,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-02,5,0,0.0,0.0,1,1,9,1,5
9681,03/04/2020,3,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-03,5,0,0.0,0.0,1,1,9,1,5
9680,04/04/2020,4,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-04,5,0,0.0,0.0,1,1,9,1,5
9679,05/04/2020,5,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-05,5,0,0.0,0.0,1,1,9,1,5
9678,06/04/2020,6,4,2020,0,1,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-06,5,1,0.0,0.0,1,0,9,1,5
9677,07/04/2020,7,4,2020,3,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-07,8,1,0.0,1.0,0,1,9,1,5
9676,08/04/2020,8,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-08,8,1,3.0,0.0,1,1,9,1,5
9675,09/04/2020,9,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-09,8,1,0.0,0.0,1,1,9,1,5
9674,10/04/2020,10,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-10,8,1,0.0,0.0,1,1,9,1,5
9673,11/04/2020,11,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-11,9,1,0.0,0.0,0,1,9,1,5
9672,12/04/2020,12,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,2020-04-12,9,1,1.0,0.0,1,1,9,1,5
9712,22/03/2020,22,3,2020,1,0,Uganda,UG,UGA,42723139,2020-03-22,1,0,0.0,0.0,0,1,53,0,5
9711,23/03/2020,23,3,2020,0,0,Uganda,UG,UGA,42723139,2020-03-23,1,0,1.0,0.0,1,1,53,0,5
9710,24/03/2020,24,3,2020,8,0,Uganda,UG,UGA,42723139,2020-03-24,9,0,0.0,0.0,0,1,53,0,5
9709,25/03/2020,25,3,2020,0,0,Uganda,UG,UGA,42723139,2020-03-25,9,0,8.0,0.0,1,1,53,0,5
9708,26/03/2020,26,3,2020,5,0,Uganda,UG,UGA,42723139,2020-03-26,14,0,0.0,0.0,0,1,53,0,5
9707,27/03/2020,27,3,2020,0,0,Uganda,UG,UGA,42723139,2020-03-27,14,0,5.0,0.0,1,1,53,0,5
9706,28/03/2020,28,3,2020,0,0,Uganda,UG,UGA,42723139,2020-03-28,14,0,0.0,0.0,1,1,53,0,5
9705,29/03/2020,29,3,2020,16,0,Uganda,UG,UGA,42723139,2020-03-29,30,0,0.0,0.0,0,1,53,0,5
9704,30/03/2020,30,3,2020,3,0,Uganda,UG,UGA,42723139,2020-03-30,33,0,16.0,0.0,1,1,53,0,5
9703,31/03/2020,31,3,2020,0,0,Uganda,UG,UGA,42723139,2020-03-31,33,0,3.0,0.0,1,1,53,0,5
9702,01/04/2020,1,4,2020,11,0,Uganda,UG,UGA,42723139,2020-04-01,44,0,0.0,0.0,0,1,53,0,5
9701,02/04/2020,2,4,2020,0,0,Uganda,UG,UGA,42723139,2020-04-02,44,0,11.0,0.0,1,1,53,0,5
9700,03/04/2020,3,4,2020,1,0,Uganda,UG,UGA,42723139,2020-04-03,45,0,0.0,0.0,0,1,53,0,5
9699,04/04/2020,4,4,2020,3,0,Uganda,UG,UGA,42723139,2020-04-04,48,0,1.0,0.0,0,1,53,0,5
9698,05/04/2020,5,4,2020,0,0,Uganda,UG,UGA,42723139,2020-04-05,48,0,3.0,0.0,1,1,53,0,5
9697,06/04/2020,6,4,2020,4,0,Uganda,UG,UGA,42723139,2020-04-06,52,0,0.0,0.0,0,1,53,0,5
9696,07/04/2020,7,4,2020,0,0,Uganda,UG,UGA,42723139,2020-04-07,52,0,4.0,0.0,1,1,53,0,5
9695,08/04/2020,8,4,2020,0,0,Uganda,UG,UGA,42723139,2020-04-08,52,0,0.0,0.0,1,1,53,0,5
9694,09/04/2020,9,4,2020,1,0,Uganda,UG,UGA,42723139,2020-04-09,53,0,0.0,0.0,0,1,53,0,5
9693,10/04/2020,10,4,2020,0,0,Uganda,UG,UGA,42723139,2020-04-10,53,0,1.0,0.0,1,1,53,0,5
9692,11/04/2020,11,4,2020,0,0,Uganda,UG,UGA,42723139,2020-04-11,53,0,0.0,0.0,1,1,53,0,5
9691,12/04/2020,12,4,2020,0,0,Uganda,UG,UGA,42723139,2020-04-12,53,0,0.0,0.0,1,1,53,0,5
9742,04/03/2020,4,3,2020,1,0,Ukraine,UA,UKR,44622516,2020-03-04,1,0,0.0,0.0,0,1,2511,73,2
9741,13/03/2020,13,3,2020,2,0,Ukraine,UA,UKR,44622516,2020-03-13,3,0,1.0,0.0,0,1,2511,73,2
9740,16/03/2020,16,3,2020,0,0,Ukraine,UA,UKR,44622516,2020-03-16,3,0,2.0,0.0,1,1,2511,73,2
9739,17/03/2020,17,3,2020,2,0,Ukraine,UA,UKR,44622516,2020-03-17,5,0,0.0,0.0,0,1,2511,73,2
9738,18/03/2020,18,3,2020,9,0,Ukraine,UA,UKR,44622516,2020-03-18,14,0,2.0,0.0,0,1,2511,73,2
9737,19/03/2020,19,3,2020,5,2,Ukraine,UA,UKR,44622516,2020-03-19,19,2,9.0,0.0,1,0,2511,73,2
9736,20/03/2020,20,3,2020,7,0,Ukraine,UA,UKR,44622516,2020-03-20,26,2,5.0,2.0,0,1,2511,73,2
9735,21/03/2020,21,3,2020,0,1,Ukraine,UA,UKR,44622516,2020-03-21,26,3,7.0,0.0,1,0,2511,73,2
9734,22/03/2020,22,3,2020,15,0,Ukraine,UA,UKR,44622516,2020-03-22,41,3,0.0,1.0,0,1,2511,73,2
9733,23/03/2020,23,3,2020,6,0,Ukraine,UA,UKR,44622516,2020-03-23,47,3,15.0,0.0,1,1,2511,73,2
9732,24/03/2020,24,3,2020,26,0,Ukraine,UA,UKR,44622516,2020-03-24,73,3,6.0,0.0,0,1,2511,73,2
9731,25/03/2020,25,3,2020,11,0,Ukraine,UA,UKR,44622516,2020-03-25,84,3,26.0,0.0,1,1,2511,73,2
9730,26/03/2020,26,3,2020,29,1,Ukraine,UA,UKR,44622516,2020-03-26,113,4,11.0,0.0,0,0,2511,73,2
9729,27/03/2020,27,3,2020,43,1,Ukraine,UA,UKR,44622516,2020-03-27,156,5,29.0,1.0,0,1,2511,73,2
9728,28/03/2020,28,3,2020,62,0,Ukraine,UA,UKR,44622516,2020-03-28,218,5,43.0,1.0,0,1,2511,73,2
9727,29/03/2020,29,3,2020,93,3,Ukraine,UA,UKR,44622516,2020-03-29,311,8,62.0,0.0,0,0,2511,73,2
9726,30/03/2020,30,3,2020,107,1,Ukraine,UA,UKR,44622516,2020-03-30,418,9,93.0,3.0,0,1,2511,73,2
9725,31/03/2020,31,3,2020,62,2,Ukraine,UA,UKR,44622516,2020-03-31,480,11,107.0,1.0,1,0,2511,73,2
9724,01/04/2020,1,4,2020,69,2,Ukraine,UA,UKR,44622516,2020-04-01,549,13,62.0,2.0,0,1,2511,73,2
9723,02/04/2020,2,4,2020,245,7,Ukraine,UA,UKR,44622516,2020-04-02,794,20,69.0,2.0,0,0,2511,73,2
9722,03/04/2020,3,4,2020,10,0,Ukraine,UA,UKR,44622516,2020-04-03,804,20,245.0,7.0,1,1,2511,73,2
9721,04/04/2020,4,4,2020,183,3,Ukraine,UA,UKR,44622516,2020-04-04,987,23,10.0,0.0,0,0,2511,73,2
9720,05/04/2020,5,4,2020,109,5,Ukraine,UA,UKR,44622516,2020-04-05,1096,28,183.0,3.0,1,0,2511,73,2
9719,06/04/2020,6,4,2020,155,4,Ukraine,UA,UKR,44622516,2020-04-06,1251,32,109.0,5.0,0,1,2511,73,2
9718,07/04/2020,7,4,2020,68,6,Ukraine,UA,UKR,44622516,2020-04-07,1319,38,155.0,4.0,1,0,2511,73,2
9717,08/04/2020,8,4,2020,143,7,Ukraine,UA,UKR,44622516,2020-04-08,1462,45,68.0,6.0,0,0,2511,73,2
9716,09/04/2020,9,4,2020,206,7,Ukraine,UA,UKR,44622516,2020-04-09,1668,52,143.0,7.0,0,1,2511,73,2
9715,10/04/2020,10,4,2020,224,5,Ukraine,UA,UKR,44622516,2020-04-10,1892,57,206.0,7.0,0,1,2511,73,2
9714,11/04/2020,11,4,2020,311,12,Ukraine,UA,UKR,44622516,2020-04-11,2203,69,224.0,5.0,0,0,2511,73,2
9713,12/04/2020,12,4,2020,308,4,Ukraine,UA,UKR,44622516,2020-04-12,2511,73,311.0,12.0,1,1,2511,73,2
